Latitude,Longitude,Ellps Height (m),Geoid Height (m),Ortho Height (m)
9.10643,7.25437,357.6,23.27,334.33
9.10455,7.25268,366.795,23.27,343.53
9.10233,7.25006,376.236,23.27,352.97
8.84384,7.31364,335.92,23.44,312.48
8.84616,7.31517,329.026,23.43,305.59
8.84829,7.31678,330.916,23.43,307.49
8.85056,7.31835,326.102,23.42,302.68
8.85233,7.3197,330.54,23.42,307.12
8.85315,7.32032,328.993,23.41,305.58
8.85517,7.32174,321.933,23.41,298.53
8.85725,7.32322,313.068,23.4,289.67
8.85936,7.32474,313.718,23.4,290.32
8.86085,7.32578,313.995,23.39,290.6
8.86181,7.32681,313.796,23.39,290.41
8.864,7.32658,317.041,23.38,293.66
8.86517,7.32719,319.461,23.38,296.08
8.86569,7.32775,321.585,23.38,298.21
8.86646,7.32827,323.441,23.38,300.06
8.86858,7.3302,325.7,23.37,302.33
8.86969,7.33122,326.5,23.37,303.13
8.87124,7.33239,327.476,23.36,304.11
8.87293,7.3341,322.039,23.36,298.68
8.87344,7.33517,322.33,23.36,298.97
8.87361,7.33632,323.097,23.36,299.74
8.87484,7.3379,324.875,23.35,301.52
8.8775,7.33952,323.913,23.35,300.57
8.87875,7.34127,326.309,23.34,302.96
8.87956,7.34254,333.374,23.34,310.03
8.8803,7.34369,329.867,23.34,306.53
8.881,7.34479,328.416,23.34,305.08
8.8819,7.34618,334.701,23.34,311.36
8.88246,7.3484,342.247,23.33,318.91
8.88278,7.34968,344.913,23.33,321.58
8.8852,7.35241,330.305,23.33,306.98
8.88789,7.35654,336.551,23.32,313.23
8.88975,7.35698,340.178,23.32,316.86
8.89101,7.35827,342.721,23.31,319.41
8.89329,7.36055,342.811,23.31,319.5
8.89467,7.36186,344.737,23.31,321.43
8.8974,7.36361,354.538,23.3,331.24
8.89883,7.36453,355.973,23.3,332.68
8.89994,7.36651,358.295,23.29,335
8.9013,7.36785,359.907,23.29,336.62
8.90286,7.369,360.481,23.29,337.19
8.90389,7.36974,356.992,23.29,333.71
8.90532,7.36986,361.344,23.28,338.06
8.90652,7.37138,367.569,23.28,344.29
8.90823,7.37243,373.005,23.28,349.73
8.91137,7.37304,384.325,23.27,361.05
8.91423,7.37436,377.37,23.27,354.1
8.91589,7.37664,373.632,23.26,350.37
8.91651,7.37685,380.056,23.26,356.79
8.91685,7.37713,382.752,23.26,359.49
8.91755,7.37768,385.598,23.26,362.34
8.9191,7.37918,388.574,23.26,365.32
8.92053,7.38035,388.574,23.26,365.32
8.92116,7.38094,408.692,23.26,385.44
8.92512,7.38572,453.044,23.25,429.8
8.92736,7.38702,452.742,23.24,429.5
8.92789,7.38725,456.148,23.24,432.9
8.92911,7.38784,452.534,23.24,429.29
8.93016,7.3879,440.915,23.24,417.67
8.93396,7.38801,418.103,23.24,394.87
8.93443,7.38716,417.708,23.24,394.47
8.93508,7.38762,416.515,23.24,393.28
8.93723,7.38899,431.455,23.23,408.22
8.93791,7.38992,434.266,23.23,411.03
8.93906,7.39155,428.297,23.23,405.07
8.94176,7.39202,422.055,23.23,398.83
8.94252,7.39212,424.527,23.23,401.3
8.94554,7.39238,420.204,23.22,396.98
8.94532,7.3947,435.086,23.22,411.86
8.94622,7.39594,441.485,23.22,418.26
8.94656,7.39691,440.35,23.22,417.13
8.9476,7.39741,436.415,23.22,413.2
8.94885,7.398,425.411,23.22,402.19
8.99139,7.41972,448.791,23.18,425.61
8.99331,7.42068,440.074,23.18,416.9
8.99622,7.42245,430.581,23.17,407.41
8.99761,7.42357,435.925,23.17,412.75
8.99974,7.42499,434.061,23.17,410.89
9.00467,7.42749,431.878,23.17,408.71
9.00626,7.42863,445.504,23.17,422.33
9.00782,7.43001,446.211,23.17,423.04
9.00942,7.43161,442.465,23.17,419.3
9.01218,7.43459,469.966,23.17,446.8
9.01302,7.43608,462.451,23.17,439.28
9.01454,7.4384,462.127,23.17,438.96
9.01574,7.44037,460.82,23.16,437.66
9.01856,7.4445,468.84,23.16,445.68
9.02073,7.44669,469.275,23.16,446.11
9.02267,7.44904,454.909,23.16,431.75
9.02633,7.45324,461.041,23.16,437.88
9.02777,7.45715,472.222,23.16,449.06
9.02997,7.46005,481.581,23.16,458.42
9.03117,7.46299,481.194,23.16,458.04
9.03173,7.46421,483.77,23.16,460.61
9.03301,7.46629,486.191,23.16,463.03
9.03376,7.4689,482.699,23.16,459.54
9.03465,7.47069,478.193,23.16,455.04
9.03544,7.47285,463.487,23.15,440.33
9.03686,7.47521,472.398,23.15,449.24
9.03791,7.47709,476.057,23.15,452.9
9.03915,7.47946,485.391,23.15,462.24
9.04041,7.48204,490.439,23.15,467.29
9.04164,7.48418,493.659,23.15,470.51
9.04158,7.48596,496.764,23.15,473.61
9.0424,7.48674,503.282,23.15,480.13
9.04278,7.48833,506.044,23.15,482.9
9.04388,7.48945,501.838,23.15,478.69
9.04494,7.49119,495.318,23.15,472.17
9.04647,7.49368,487.238,23.15,464.09
9.04747,7.49591,495.429,23.15,472.28
9.04877,7.49813,503.388,23.14,480.24
9.05011,7.50028,500.74,23.15,477.59
9.05117,7.50207,497.508,23.14,474.36
9.05345,7.50531,501.428,23.14,478.29
9.05392,7.50754,497.274,23.14,474.13
9.0535,7.51005,493.178,23.14,470.04
9.05266,7.51256,504.703,23.13,481.57
9.05136,7.51419,520.818,23.13,497.69
9.04919,7.51777,532.604,23.12,509.48
9.04904,7.5213,527.454,23.12,504.34
9.04897,7.52409,540.522,23.11,517.41
9.04945,7.52587,551.695,23.11,528.58
9.04977,7.5279,548.874,23.11,525.77
9.04997,7.53016,560.102,23.1,537
9.04869,7.53144,573.226,23.1,550.12
9.04763,7.5333,561.813,23.1,538.72
9.04648,7.53506,563.417,23.09,540.32
9.04557,7.53615,571.259,23.09,548.17
9.04297,7.53876,578.334,23.08,555.25
9.04121,7.54169,559.619,23.08,536.54
9.04035,7.54344,555.704,23.07,532.63
9.03673,7.54429,543.28,23.07,520.21
9.03495,7.54424,544.065,23.06,521
9.03261,7.54452,528.876,23.06,505.81
9.02935,7.54641,515.242,23.05,492.19
9.02754,7.54879,505.584,23.05,482.54
9.0263,7.55167,501.485,23.04,478.44
9.02616,7.55357,490.393,23.04,467.36
9.02583,7.55569,480.466,23.03,457.43
9.02351,7.55981,463.421,23.02,440.4
9.02191,7.56371,445.385,23.01,422.37
9.02076,7.56897,438.722,23,415.72
9.02278,7.5715,444.1,23,421.1
9.02328,7.57372,430.768,22.99,407.78
9.02441,7.5759,430.685,22.99,407.7
9.02558,7.57811,435.2,22.99,412.21
9.027,7.57991,437.85,22.98,414.87
9.04411,7.5378,579.165,23.09,556.08
9.00615,7.15582,244.781,23.25,221.53
9.00562,7.15779,250.163,23.25,226.91
9.00379,7.16107,245.869,23.26,222.61
9.00329,7.16175,243.401,23.26,220.14
9.00129,7.16506,243.541,23.26,220.28
9.0005,7.16637,249.126,23.26,225.87
8.99945,7.16752,251.284,23.26,228.02
8.99789,7.17003,259.151,23.26,235.89
8.99648,7.17166,263.235,23.26,239.97
8.99537,7.17318,270.146,23.26,246.89
8.99355,7.17596,296.656,23.26,273.39
8.99303,7.17775,288.065,23.26,264.8
8.99289,7.1784,281.06,23.26,257.8
8.99054,7.18115,291.298,23.26,268.04
8.99,7.18207,291.791,23.26,268.53
8.98968,7.18296,291.813,23.26,268.55
8.98965,7.18393,289.905,23.26,266.64
8.98771,7.18684,280.164,23.26,256.9
8.98655,7.18871,278.131,23.26,254.87
8.98456,7.19213,286.941,23.26,263.68
8.98358,7.19334,290.427,23.26,267.16
8.98181,7.19639,294.971,23.26,271.71
8.98137,7.19771,291.882,23.26,268.62
8.98099,7.19848,298.311,23.26,275.05
8.9805,7.1993,298.698,23.26,275.43
8.97951,7.20126,296.015,23.26,272.75
8.97891,7.20249,293.16,23.26,269.9
8.9771,7.20546,292.675,23.26,269.41
8.97585,7.20817,307.069,23.26,283.8
8.97501,7.20956,312.776,23.26,289.51
8.97505,7.2105,311.42,23.26,288.16
8.974,7.21221,304.199,23.26,280.93
8.97322,7.21365,300.12,23.26,276.86
8.97233,7.21606,304.67,23.26,281.41
8.97161,7.2174,310.782,23.26,287.52
8.9729,7.21842,308.26,23.26,285
8.97153,7.22168,314.911,23.26,291.65
8.97113,7.22298,312.151,23.26,288.89
8.96987,7.22529,305.734,23.26,282.47
8.96847,7.2282,301.41,23.26,278.15
8.96723,7.23013,295.422,23.26,272.16
8.96639,7.23245,298.188,23.26,274.92
8.96532,7.23471,302.874,23.26,279.61
8.96452,7.23678,305.511,23.26,282.25
8.96316,7.23955,309.21,23.26,285.95
8.96204,7.24298,306.867,23.26,283.6
8.96092,7.24537,312.909,23.26,289.65
8.96013,7.2467,317.586,23.26,294.32
8.95952,7.24828,320.868,23.26,297.6
8.95894,7.25048,314.599,23.26,291.34
8.95764,7.25383,304.345,23.26,281.08
8.95585,7.25643,297.956,23.26,274.69
8.95503,7.25895,301.506,23.26,278.24
8.95414,7.26107,310.964,23.26,287.7
8.95364,7.26262,316.829,23.26,293.56
8.95336,7.26428,320.69,23.26,297.43
8.95191,7.26758,334.759,23.26,311.49
8.95075,7.27001,343.459,23.26,320.19
8.95026,7.27157,356.175,23.26,332.91
8.94981,7.27275,337.714,23.26,314.45
8.94891,7.27517,331.813,23.26,308.55
8.94819,7.27652,334.115,23.26,310.85
8.94736,7.27912,328.102,23.26,304.84
8.94729,7.28059,331.244,23.26,307.98
8.94617,7.28362,323.194,23.26,299.93
8.94602,7.28453,324.562,23.26,301.3
8.94501,7.28689,313.721,23.26,290.46
8.94386,7.29008,313.066,23.26,289.8
8.94315,7.29258,305.025,23.26,281.76
8.94267,7.29488,313.217,23.26,289.95
8.94175,7.29749,324.06,23.26,300.8
8.94075,7.30004,329.277,23.26,306.01
8.94019,7.30181,324.639,23.26,301.37
8.93881,7.30193,324.866,23.27,301.6
8.93817,7.30335,316.955,23.27,293.69
8.93779,7.30576,319.258,23.27,295.99
8.93766,7.30775,316.979,23.26,293.71
8.93753,7.31051,311.994,23.26,288.73
8.93766,7.31266,314.184,23.26,290.92
8.93837,7.31504,318.391,23.26,295.13
8.9389,7.31787,330.751,23.26,307.49
8.93959,7.31979,338.058,23.26,314.8
8.94128,7.32324,340.619,23.25,317.37
8.94315,7.32547,344.879,23.25,321.63
8.94424,7.32719,348.768,23.25,325.52
8.94549,7.32886,354.104,23.25,330.86
8.94666,7.33037,358.84,23.24,335.6
8.94735,7.33163,361.909,23.24,338.67
8.94826,7.33265,360.189,23.24,336.95
8.94942,7.33425,356.913,23.24,333.67
8.95038,7.33546,354.584,23.24,331.35
8.95217,7.33743,355.407,23.24,332.17
8.95354,7.33903,355.468,23.23,332.23
8.95558,7.34084,361.311,23.23,338.08
8.95693,7.34223,365.158,23.23,341.93
8.95834,7.34502,378.047,23.23,354.82
8.96053,7.34631,378.858,23.23,355.63
8.96209,7.34828,381.808,23.22,358.58
8.96287,7.34942,376.178,23.22,352.96
8.96446,7.35174,371.85,23.22,348.63
8.96532,7.35346,372.497,23.22,349.28
8.96588,7.35527,372.68,23.22,349.46
8.96761,7.35786,362.71,23.22,339.49
8.96823,7.35869,370.877,23.22,347.66
8.97043,7.3608,378.209,23.21,355
8.97084,7.36135,379.777,23.21,356.56
8.97232,7.36444,400.468,23.21,377.26
8.97355,7.36658,407.533,23.21,384.32
8.97416,7.36784,405.573,23.21,382.36
8.97559,7.37128,402.797,23.21,379.59
8.97675,7.37337,410.167,23.2,386.96
8.97846,7.37697,421.795,23.2,398.59
8.9794,7.37889,421.797,23.2,398.6
8.98084,7.3818,419.406,23.2,396.21
8.98195,7.38391,415.228,23.2,392.03
8.98306,7.38584,412.11,23.2,388.91
8.98485,7.38931,418.939,23.19,395.74
8.98599,7.39126,419.823,23.19,396.63
8.98708,7.39312,420.126,23.19,396.93
8.98859,7.39531,424.054,23.19,400.86
8.98967,7.39752,424.136,23.19,400.95
8.99045,7.39861,423.743,23.19,400.55
8.99212,7.40114,420.661,23.19,397.47
8.99334,7.40265,423.59,23.19,400.4
8.99484,7.40486,424.285,23.18,401.1
8.99535,7.4053,422.41,23.18,399.23
8.99753,7.40773,414.124,23.18,390.94
8.99963,7.40978,412.31,23.18,389.13
9.00089,7.41118,422.569,23.18,399.39
9.0018,7.41196,427.729,23.18,404.55
9.00285,7.41268,431.269,23.18,408.09
9.00519,7.41517,431.405,23.18,408.23
9.00664,7.41621,440.589,23.18,417.41
9.00933,7.41871,438.908,23.17,415.74
9.01066,7.42011,438.63,23.17,415.46
9.01086,7.42288,442.019,23.17,418.85
9.0121,7.42414,445.584,23.17,422.41
9.01315,7.42508,448.801,23.17,425.63
9.01575,7.42704,449.1,23.17,425.93
9.01728,7.42864,453.504,23.17,430.34
9.01769,7.4292,455.461,23.17,432.29
9.01851,7.42997,453.752,23.17,430.58
9.12074,7.37625,470.255,23.24,447.02
9.11893,7.3754,471.097,23.24,447.86
9.11532,7.37362,455.499,23.23,432.27
9.1126,7.37214,454.495,23.23,431.27
9.11002,7.3712,451.848,23.23,428.62
9.10634,7.36951,454.357,23.22,431.13
9.10552,7.36905,454.757,23.22,431.54
9.10254,7.36851,452.167,23.22,428.95
9.09962,7.36668,465.755,23.22,442.54
9.09626,7.36813,448.585,23.21,425.37
9.09344,7.36826,441.579,23.21,418.37
9.09018,7.36797,442.269,23.21,419.06
9.08825,7.36866,443.715,23.2,420.51
9.08432,7.36936,451.66,23.2,428.46
9.08193,7.36905,456.892,23.2,433.69
9.07892,7.36824,444.131,23.2,420.93
9.07492,7.36777,429.223,23.2,406.03
9.07133,7.36716,423.159,23.19,399.96
9.06979,7.36679,424.683,23.19,401.49
9.06777,7.36676,419.112,23.19,395.92
9.06556,7.3668,427.102,23.19,403.91
9.06206,7.3678,429.953,23.19,406.76
9.0573,7.36995,431.959,23.19,408.77
9.05505,7.37073,427.739,23.19,404.55
9.05056,7.37202,426.883,23.19,403.7
9.04869,7.37202,429.551,23.19,406.36
9.0464,7.37244,418.119,23.19,394.93
9.04304,7.37239,407.964,23.19,384.78
9.03944,7.37237,402.888,23.19,379.7
9.03552,7.3727,394.085,23.19,370.9
9.03204,7.37361,389.585,23.19,366.4
9.02931,7.37407,381.332,23.19,358.15
9.02526,7.37474,387.061,23.19,363.87
9.02126,7.3739,395.441,23.19,372.25
9.0194,7.37289,399.298,23.19,376.11
9.01758,7.37343,402.826,23.19,379.64
9.01434,7.37274,404.72,23.19,381.53
9.01075,7.37228,406.826,23.19,383.64
9.00945,7.37206,409.594,23.19,386.4
9.00716,7.37172,419.262,23.19,396.07
9.00415,7.37286,424.443,23.19,401.25
9.00234,7.37352,426.672,23.19,403.48
9.00102,7.37423,420.348,23.19,397.15
8.99757,7.37616,428.764,23.19,405.57
8.99695,7.37661,431.62,23.19,408.43
8.99586,7.37661,430.503,23.19,407.31
8.99453,7.37762,424.22,23.19,401.03
8.99202,7.37848,421.458,23.2,398.26
8.99059,7.37843,426.229,23.2,403.03
8.98875,7.37855,430.462,23.2,407.27
8.98556,7.37831,435.729,23.2,412.53
8.98287,7.37813,431.24,23.2,408.04
8.9805,7.37849,424.42,23.2,401.22
8.97804,7.37906,417.588,23.2,394.39
8.97651,7.37975,414.743,23.2,391.54
8.97381,7.38186,404.737,23.2,381.53
8.97126,7.38477,399.553,23.2,376.35
8.96888,7.38759,412.386,23.2,389.18
8.96781,7.38887,417.636,23.21,394.43
8.9667,7.39001,412.697,23.21,389.49
8.9646,7.3927,410.048,23.21,386.84
8.9629,7.39609,415.15,23.21,391.94
8.9614,7.39789,420.682,23.21,397.48
8.9604,7.39931,427.482,23.21,404.28
8.959,7.40038,427.35,23.21,404.14
8.95639,7.40222,429.593,23.21,406.38
8.95552,7.40384,435.308,23.21,412.1
8.95359,7.40443,441.912,23.21,418.7
8.95107,7.40677,428.82,23.21,405.61
8.94956,7.40906,451.429,23.21,428.22
8.94731,7.40936,433.445,23.21,410.23
8.94558,7.41059,439.631,23.21,416.42
8.94426,7.41138,442.724,23.21,419.51
8.94281,7.41286,442.151,23.22,418.94
8.94144,7.41428,441.363,23.22,418.15
8.94083,7.41587,442.327,23.22,419.11
8.9405,7.41739,444.122,23.22,420.91
8.93977,7.41927,444.524,23.22,421.31
8.93963,7.42028,440.766,23.22,417.55
8.94046,7.42391,442.152,23.21,418.94
8.93914,7.42656,451.117,23.21,427.9
8.93865,7.42847,454.19,23.21,430.98
8.9375,7.43025,457.43,23.21,434.22
8.93653,7.43079,454.022,23.21,430.81
8.93495,7.43221,454.758,23.22,431.54
8.93407,7.43357,452.517,23.22,429.3
8.93355,7.43498,447.98,23.22,424.76
8.93212,7.43856,455.42,23.22,432.2
8.92964,7.44192,469.255,23.22,446.04
8.92918,7.44608,436.996,23.21,413.78
8.91643,7.08941,180.289,23.28,157.01
8.91585,7.09107,183.717,23.28,160.43
8.91554,7.09306,189.848,23.29,166.56
8.91582,7.09551,195.581,23.29,172.29
8.916,7.09784,201.188,23.29,177.9
8.91583,7.09899,202.349,23.29,179.06
8.91585,7.10016,202.47,23.29,179.18
8.91588,7.10242,204.15,23.3,180.85
8.91557,7.10422,209.018,23.3,185.72
8.91536,7.10559,213.313,23.3,190.01
8.91479,7.10826,214.84,23.3,191.54
8.91384,7.11029,219.348,23.31,196.04
8.91307,7.11195,217.529,23.31,194.22
8.91095,7.11464,212.362,23.31,189.05
8.90926,7.11682,206.241,23.32,182.92
8.90824,7.11836,212.219,23.32,188.9
8.90776,7.11928,215.71,23.32,192.39
8.90647,7.12164,222.438,23.33,199.11
8.90522,7.12418,229.581,23.33,206.25
8.90409,7.12664,235.073,23.33,211.74
8.903,7.12905,236.447,23.34,213.11
8.90182,7.13171,219.303,23.34,195.96
8.90088,7.13436,220.173,23.35,196.83
8.89991,7.13674,215.659,23.35,192.31
8.89892,7.13924,209.934,23.35,186.58
8.89796,7.14183,210.409,23.36,187.05
8.89732,7.14465,210.677,23.36,187.32
8.89601,7.14691,214.126,23.36,190.76
8.89501,7.14983,217.748,23.37,194.38
8.89403,7.15201,219.601,23.37,196.23
8.89344,7.15469,208.367,23.37,185
8.89207,7.1571,208.005,23.37,184.63
8.89093,7.15957,213.244,23.38,189.87
8.89043,7.16148,208.272,23.38,184.89
8.89003,7.16255,208.828,23.38,185.45
8.88931,7.16513,222.033,23.38,198.65
8.88881,7.16787,231.452,23.39,208.07
8.88842,7.17055,241.674,23.39,218.29
8.88796,7.17329,244.411,23.39,221.02
8.88746,7.17596,243.61,23.39,220.22
8.88705,7.1787,254.842,23.39,231.45
8.88613,7.18413,241.26,23.39,217.87
8.88574,7.18683,247.879,23.39,224.48
8.88532,7.18948,242.126,23.4,218.73
8.88487,7.19226,245.766,23.4,222.37
8.88453,7.19492,253.7,23.4,230.3
8.88389,7.19765,259.765,23.4,236.37
8.88348,7.20039,264.828,23.4,241.43
8.88299,7.20567,268.636,23.4,245.24
8.88349,7.20842,283.313,23.4,259.92
8.88342,7.21165,290.201,23.4,266.8
8.88421,7.21477,303.217,23.39,279.82
8.88413,7.21729,293.798,23.39,270.4
8.88471,7.21996,294.895,23.39,271.5
8.88487,7.22275,285.083,23.39,261.69
8.88581,7.2258,296.951,23.39,273.56
8.88571,7.22811,305.29,23.39,281.9
8.88608,7.2307,307.002,23.39,283.62
8.88667,7.23284,306.838,23.38,283.45
8.88703,7.23556,304.941,23.38,281.56
8.88746,7.23827,300.271,23.38,276.89
8.88764,7.24055,312.385,23.38,289.01
8.88754,7.24221,316.799,23.38,293.42
8.88734,7.24359,317.648,23.38,294.27
8.88635,7.24643,317.367,23.38,293.99
8.88586,7.24747,314.685,23.38,291.3
8.88439,7.24978,318.071,23.38,294.69
8.88295,7.25208,323.081,23.39,299.7
8.88146,7.25437,325.281,23.39,301.89
8.87997,7.25665,333.012,23.39,309.62
8.87847,7.25893,330.592,23.39,307.2
8.87699,7.26119,324.212,23.39,300.82
8.87552,7.26347,311.933,23.39,288.54
8.87393,7.26575,316.326,23.4,292.93
8.87239,7.26821,307.057,23.4,283.66
8.87094,7.27029,320.998,23.4,297.6
8.87032,7.27297,330.349,23.4,306.95
8.86921,7.27503,334.515,23.4,311.11
8.8677,7.27783,339.486,23.4,316.08
8.8655,7.28031,345.601,23.41,322.19
8.8634,7.2817,352.859,23.41,329.45
8.86194,7.28401,351.702,23.41,328.29
8.86049,7.28631,354.424,23.42,331.01
8.85903,7.28861,350.735,23.42,327.32
8.85757,7.29092,341.823,23.42,318.4
8.85607,7.29321,338.778,23.42,315.36
8.85469,7.29555,345.205,23.42,321.78
8.85317,7.29781,347.042,23.43,323.62
8.85168,7.3001,341.943,23.43,318.51
8.85019,7.30239,340.093,23.43,316.66
8.8487,7.30468,336.004,23.43,312.57
8.84686,7.30732,323.863,23.44,300.43
8.84507,7.31001,327.534,23.44,304.1
8.84327,7.31255,336.137,23.44,312.7
8.84335,7.32049,341.613,23.44,318.18
8.83975,7.31522,345.313,23.45,321.86
8.83794,7.31788,345.374,23.45,321.92
8.83621,7.32316,343.889,23.45,320.44
8.83442,7.32591,343.536,23.46,320.08
8.83276,7.32851,346.661,23.46,323.2
8.83165,7.33061,345.949,23.46,322.49
8.83061,7.33395,339.821,23.46,316.37
8.83013,7.33703,354.29,23.46,330.83
8.83007,7.33911,356.667,23.46,333.21
8.83013,7.34232,364.074,23.45,340.62
8.83021,7.34554,361.714,23.45,338.26
8.83018,7.34878,359.465,23.45,336.01
8.83033,7.35196,365.114,23.45,341.66
8.92933,7.45406,457.829,23.21,434.62
8.92967,7.45537,464.247,23.21,441.04
8.93009,7.45772,476.019,23.2,452.82
8.93134,7.46138,487.342,23.2,464.14
8.9324,7.46319,498.467,23.2,475.27
8.93262,7.4657,492.567,23.19,469.37
8.93187,7.46918,486.109,23.19,462.92
8.93044,7.47293,495.689,23.19,472.5
8.92834,7.47565,505.261,23.19,482.07
8.92774,7.47621,503.254,23.19,480.07
8.92696,7.47719,495.095,23.19,471.91
8.92562,7.47903,506.499,23.19,483.31
8.92545,7.47964,520.106,23.19,496.92
8.92502,7.48025,512.939,23.19,489.75
8.92424,7.48291,507.056,23.18,483.87
8.9248,7.48619,512.893,23.18,489.71
8.92491,7.48732,515.629,23.18,492.45
8.92503,7.48851,517.189,23.18,494.01
8.92833,7.48968,503.119,23.17,479.95
8.95085,7.40025,426.837,23.21,403.62
8.95146,7.40131,421.825,23.21,398.61
8.95331,7.40256,426.901,23.21,403.69
8.95469,7.40337,433.286,23.21,410.08
8.95567,7.40378,435.019,23.21,411.81
8.95692,7.40431,430.58,23.21,407.37
8.9585,7.40699,449.989,23.2,426.78
8.96144,7.40902,453.567,23.2,430.37
8.96355,7.41021,460.102,23.2,436.9
8.96361,7.40794,485.39,23.2,462.19
8.9664,7.41113,476.749,23.2,453.55
8.97154,7.41232,456.534,23.19,433.34
8.9721,7.41476,499.894,23.19,476.7
8.97523,7.41335,455.521,23.19,432.33
8.97679,7.41431,457.462,23.19,434.27
8.9808,7.41396,464.489,23.19,441.3
8.9824,7.41418,472.902,23.19,449.72
8.98397,7.41555,466.824,23.18,443.64
9.01989,7.43128,448.254,23.17,425.09
9.02272,7.43342,449.027,23.17,425.86
9.02444,7.43529,458.402,23.17,435.23
9.02562,7.43661,459.137,23.17,435.97
9.02652,7.43776,457.759,23.17,434.59
9.02717,7.43865,455.5,23.17,432.33
9.02896,7.44125,448.974,23.17,425.81
9.0303,7.44348,457.29,23.17,434.12
9.03109,7.4447,463.309,23.17,440.14
9.03147,7.44532,464.225,23.17,441.06
9.03218,7.44669,470.683,23.16,447.52
9.03246,7.4471,470.728,23.16,447.56
9.03311,7.44804,471.008,23.16,447.84
9.03416,7.45027,475.452,23.16,452.29
9.03497,7.45136,474.763,23.16,451.6
9.06702,7.49173,486.857,23.16,463.69
9.06462,7.48942,485.927,23.16,462.76
9.06204,7.48714,480.304,23.16,457.14
9.0608,7.48607,473.418,23.16,450.26
9.0593,7.48381,467.12,23.16,443.96
9.05899,7.48176,473.87,23.16,450.71
9.05922,7.47779,472.666,23.17,449.5
9.05906,7.47626,477.993,23.17,454.83
9.0583,7.47443,478.522,23.17,455.35
9.05689,7.47338,475.526,23.17,452.36
9.05551,7.47236,475.526,23.17,452.36
9.05426,7.47143,469.39,23.17,446.22
9.05308,7.47001,475.556,23.17,452.39
9.05163,7.46949,475.354,23.16,452.19
9.05018,7.4686,474.597,23.16,451.43
9.04907,7.46739,472.159,23.16,448.99
9.04803,7.46552,464.739,23.16,441.57
9.04745,7.46172,468.424,23.17,445.26
9.04724,7.45965,474.552,23.17,451.39
9.04729,7.45812,473.21,23.17,450.04
9.04705,7.45667,471.845,23.17,448.68
9.04599,7.45576,474.276,23.17,451.11
9.04559,7.45424,464.665,23.17,441.5
9.04507,7.45242,462.732,23.17,439.56
9.04471,7.45091,472.087,23.17,448.92
9.0442,7.44958,472.871,23.17,449.7
9.0432,7.44705,472.294,23.17,449.13
9.04027,7.44162,472.672,23.17,449.5
9.03878,7.43927,469.971,23.17,446.8
9.03813,7.43789,463.876,23.17,440.71
9.03651,7.43337,452.347,23.17,429.18
9.04198,7.44507,475.643,23.17,452.47
9.03613,7.43221,446.599,23.17,423.43
9.03552,7.43008,441.042,23.17,417.87
9.03502,7.42761,435.606,23.17,412.44
9.03474,7.42626,427.783,23.17,404.61
9.03438,7.4232,423.337,23.17,400.17
9.03402,7.42061,419.144,23.17,395.97
9.03399,7.41754,421.151,23.17,397.98
9.03394,7.41607,421.149,23.17,397.98
9.03403,7.41469,416.087,23.17,392.91
9.03439,7.41106,418.601,23.18,395.43
9.0346,7.40963,424.019,23.18,400.84
9.03491,7.40827,430.103,23.18,406.93
9.03547,7.40623,437.435,23.18,414.26
9.03577,7.40478,442.991,23.18,419.81
9.03643,7.40296,444.759,23.18,421.58
9.03695,7.4013,439.479,23.18,416.3
9.0377,7.39957,433.065,23.18,409.89
9.03843,7.39822,427.609,23.18,404.43
9.03889,7.39631,420.708,23.18,397.53
9.03934,7.3944,418.806,23.18,395.63
9.04025,7.39082,423.319,23.18,400.14
9.0412,7.38734,408.969,23.18,385.79
9.04199,7.3839,393.633,23.18,370.45
